Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearAtCompany,PromotionGapRatio,OverallSatisfaction,ExperienceRatio,ManagerStabilityRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
52,0,994,7,4,2,87,3,3,2,10445,15322,7,19,3,4,0,18,4,3,8,6,4,0,1305.625,0.5,2.6666666666666665,0.4444444444444444,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
38,0,770,10,4,3,73,2,3,3,8740,5569,0,14,3,2,2,9,2,3,8,7,2,7,1092.5,0.25,2.6666666666666665,0.8888888888888888,0.875,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
29,0,1107,28,4,3,93,3,1,4,2514,26968,4,22,4,1,1,11,1,3,7,5,1,7,359.14285714285717,0.14285714285714285,2.6666666666666665,0.6363636363636364,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,0,950,3,3,4,93,3,3,2,7655,8039,0,17,3,2,3,10,3,2,9,7,1,7,850.5555555555555,0.1111111111111111,2.6666666666666665,0.9,0.7777777777777778,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,0,406,3,1,1,52,3,4,3,17465,15596,3,12,3,4,1,23,3,3,12,9,4,9,1455.4166666666667,0.3333333333333333,2.6666666666666665,0.5217391304347826,0.75,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
38,0,130,2,2,4,32,3,3,2,7351,20619,7,16,3,3,0,10,2,3,1,0,0,0,7351.0,0.0,3.0,0.1,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
43,0,1082,27,3,3,83,3,3,1,10820,11535,8,11,3,3,1,18,1,3,8,7,0,1,1352.5,0.0,2.3333333333333335,0.4444444444444444,0.125,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
39,1,203,2,3,1,84,3,4,4,12169,13547,7,11,3,4,3,21,4,3,18,7,11,5,676.0555555555555,0.6111111111111112,3.0,0.8571428571428571,0.2777777777777778,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40,0,1308,14,3,3,44,2,5,3,19626,17544,1,14,3,1,0,21,2,4,20,7,4,9,981.3,0.2,2.3333333333333335,0.9523809523809523,0.45,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
21,0,984,1,1,4,70,2,1,2,2070,25326,1,11,3,3,0,2,6,4,2,2,2,2,1035.0,1.0,3.0,1.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
39,0,439,9,3,3,70,3,2,2,6782,8770,9,15,3,3,0,9,2,2,5,4,0,3,1356.4,0.0,2.6666666666666665,0.5555555555555556,0.6,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
36,0,217,18,4,1,78,3,2,4,7779,23238,2,20,4,1,0,18,0,3,11,9,0,9,707.1818181818181,0.0,2.0,0.6111111111111112,0.8181818181818182,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
31,0,793,20,3,3,67,4,1,4,2791,21981,0,12,3,1,1,3,4,3,2,2,2,2,1395.5,1.0,2.6666666666666665,0.6666666666666666,1.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
28,0,1451,2,1,1,67,2,1,2,3201,19911,0,17,3,1,0,6,2,1,5,3,0,4,640.2,0.0,1.3333333333333333,0.8333333333333334,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
35,0,1182,11,2,4,54,3,2,4,4968,18500,1,11,3,4,1,5,3,3,5,2,0,2,993.6,0.0,4.0,1.0,0.4,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
49,0,174,8,4,4,56,2,4,2,13120,11879,6,17,3,2,1,22,3,3,9,8,2,3,1457.7777777777778,0.2222222222222222,2.6666666666666665,0.4090909090909091,0.3333333333333333,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
34,0,1003,2,2,4,95,3,2,3,4033,15834,2,11,3,4,0,5,3,2,3,2,0,2,1344.3333333333333,0.0,3.6666666666666665,0.6,0.6666666666666666,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
29,0,490,10,3,4,61,3,1,2,3291,17940,0,14,3,4,2,8,2,2,7,5,1,1,470.14285714285717,0.14285714285714285,3.3333333333333335,0.875,0.14285714285714285,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,0,188,29,3,2,56,1,2,4,4272,9558,4,19,3,1,0,16,3,3,1,0,0,0,4272.0,0.0,2.3333333333333335,0.0625,0.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
29,0,718,8,1,2,79,2,2,4,5056,17689,1,15,3,3,1,10,2,2,10,7,1,2,505.6,0.1,3.0,1.0,0.2,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
38,0,433,1,3,3,37,4,1,3,2844,6004,1,13,3,4,1,7,2,4,7,6,5,0,406.2857142857143,0.7142857142857143,3.3333333333333335,1.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
28,0,773,6,3,3,39,2,1,3,2703,22088,1,14,3,4,1,3,2,3,3,1,0,2,901.0,0.0,3.3333333333333335,1.0,0.6666666666666666,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
18,1,247,8,1,3,80,3,1,3,1904,13556,1,12,3,4,0,0,0,3,0,0,0,0,1904.0,0.0,3.3333333333333335,0.0,0.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
33,1,603,9,4,1,77,3,2,1,8224,18385,0,17,3,1,0,6,3,3,5,2,0,3,1644.8,0.0,1.0,0.8333333333333334,0.6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
41,0,167,12,4,2,46,3,1,4,4766,9051,3,11,3,1,1,6,4,3,1,0,0,0,4766.0,0.0,2.3333333333333335,0.16666666666666666,0.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
31,1,874,15,3,3,72,3,1,3,2610,6233,1,12,3,3,1,2,5,2,2,2,2,2,1305.0,1.0,3.0,1.0,1.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
37,0,367,25,2,3,52,2,2,4,5731,17171,7,13,3,3,2,9,2,3,6,2,1,3,955.1666666666666,0.16666666666666666,3.3333333333333335,0.6666666666666666,0.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,0,199,6,3,4,55,2,1,3,2539,7950,1,13,3,3,1,4,0,3,4,2,2,2,634.75,0.5,3.3333333333333335,1.0,0.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
34,0,1400,9,1,2,70,3,2,3,5714,5829,1,20,4,1,0,6,3,2,6,5,1,3,952.3333333333334,0.16666666666666666,2.0,1.0,0.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,0,528,8,4,3,100,3,1,3,4323,7108,1,17,3,2,0,6,2,1,5,4,1,4,864.6,0.2,2.6666666666666665,0.8333333333333334,0.8,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
29,1,408,23,1,4,45,2,3,1,7336,11162,1,13,3,1,1,11,3,1,11,8,3,10,666.9090909090909,0.2727272727272727,2.0,1.0,0.9090909090909091,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
40,0,593,9,4,2,88,3,3,3,13499,13782,9,17,3,3,0,20,3,2,18,7,2,13,749.9444444444445,0.1111111111111111,2.6666666666666665,0.9,0.7222222222222222,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,1,481,12,3,3,44,3,4,1,13758,2447,0,12,3,2,0,22,2,2,21,9,13,14,655.1428571428571,0.6190476190476191,2.0,0.9545454545454546,0.6666666666666666,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
42,0,647,4,4,2,45,3,2,1,5155,2253,7,13,3,4,0,9,3,4,6,4,1,5,859.1666666666666,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.8333333333333334,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
35,0,982,1,4,4,58,2,1,3,2258,16340,6,12,3,2,1,10,2,3,8,0,1,7,282.25,0.125,3.0,0.8,0.875,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
24,0,477,24,3,4,49,3,1,2,3597,6409,8,22,4,4,0,6,2,3,4,3,1,2,899.25,0.25,3.3333333333333335,0.6666666666666666,0.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
28,1,1485,12,1,3,79,3,1,4,2515,22955,1,11,3,4,0,1,4,2,1,1,0,0,2515.0,0.0,3.6666666666666665,1.0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
26,0,1384,3,4,1,82,4,1,4,4420,13421,1,22,4,2,1,8,2,3,8,7,0,7,552.5,0.0,2.3333333333333335,1.0,0.875,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
30,0,852,10,3,3,72,2,2,3,6578,2706,1,18,3,1,1,10,3,3,10,3,1,4,657.8,0.1,2.3333333333333335,1.0,0.4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
40,0,902,26,2,3,92,2,2,4,4422,21203,3,13,3,4,1,16,3,1,1,1,0,0,4422.0,0.0,3.6666666666666665,0.0625,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
35,0,819,2,3,3,44,2,3,2,10274,19588,2,18,3,2,1,15,2,4,7,7,6,4,1467.7142857142858,0.8571428571428571,2.3333333333333335,0.4666666666666667,0.5714285714285714,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
34,0,669,1,3,4,97,2,2,1,5343,25755,0,20,4,3,0,14,3,3,13,9,4,9,411.0,0.3076923076923077,2.6666666666666665,0.9285714285714286,0.6923076923076923,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
35,0,636,4,4,4,47,2,1,4,2376,26537,1,13,3,2,1,2,2,4,2,2,2,2,1188.0,1.0,3.3333333333333335,1.0,1.0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
43,1,1372,9,3,1,85,1,2,3,5346,9489,8,13,3,2,0,7,2,2,4,3,1,3,1336.5,0.25,2.0,0.5714285714285714,0.75,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32,0,862,2,1,3,76,3,1,1,2827,14947,1,12,3,3,3,1,3,3,1,0,0,0,2827.0,0.0,2.3333333333333335,1.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56,0,718,4,4,4,92,3,5,1,19943,18575,4,13,3,4,1,28,2,3,5,2,4,2,3988.6,0.8,3.0,0.17857142857142858,0.4,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
29,0,1401,6,1,2,54,3,1,4,3131,26342,1,13,3,1,1,10,5,3,10,8,0,8,313.1,0.0,2.3333333333333335,1.0,0.8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19,0,645,9,2,3,54,3,1,1,2552,7172,1,25,4,3,0,1,4,3,1,1,0,0,2552.0,0.0,2.3333333333333335,1.0,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
45,0,1457,7,3,1,83,3,1,3,4477,20100,4,19,3,3,1,7,2,2,3,2,0,2,1492.3333333333333,0.0,2.3333333333333335,0.42857142857142855,0.6666666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
37,0,977,1,3,4,56,2,2,4,6474,9961,1,13,3,2,1,14,2,2,14,8,3,11,462.42857142857144,0.21428571428571427,3.3333333333333335,1.0,0.7857142857142857,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
20,0,805,3,3,1,87,2,1,3,3033,12828,1,12,3,1,0,2,2,2,2,2,1,2,1516.5,0.5,1.6666666666666667,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
44,1,1097,10,4,3,96,3,1,3,2936,10826,1,11,3,3,0,6,4,3,6,4,0,2,489.3333333333333,0.0,3.0,1.0,0.3333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
53,0,1223,7,2,4,50,3,5,3,18606,18640,3,18,3,2,1,26,6,3,7,7,4,7,2658.0,0.5714285714285714,3.0,0.2692307692307692,1.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,0,942,15,1,2,69,1,1,4,2168,26933,0,18,3,1,1,6,2,2,5,4,1,3,433.6,0.2,2.3333333333333335,0.8333333333333334,0.6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
22,1,1256,3,4,3,48,2,1,4,2853,4223,0,11,3,2,1,1,5,3,0,0,0,0,2853.0,0.0,3.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
46,0,1402,2,3,3,69,3,4,1,17048,24097,8,23,4,1,0,28,2,3,26,15,15,9,655.6923076923077,0.5769230769230769,1.6666666666666667,0.9285714285714286,0.34615384615384615,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,0,111,17,3,4,74,1,1,3,2290,4279,2,13,3,4,0,6,3,3,0,0,0,0,2290.0,0.0,3.6666666666666665,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
33,0,147,2,3,2,99,3,1,3,3600,8429,1,13,3,4,1,5,2,3,5,4,1,4,720.0,0.2,3.0,1.0,0.8,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
41,1,906,5,2,1,95,2,1,1,2107,20293,6,17,3,1,1,5,2,1,1,0,0,0,2107.0,0.0,1.0,0.2,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,0,1329,29,4,3,61,3,2,1,4115,13192,8,19,3,3,3,8,3,3,4,3,0,3,1028.75,0.0,2.3333333333333335,0.5,0.75,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,0,1184,2,4,2,62,3,2,2,4327,25440,5,12,3,4,3,5,2,3,0,0,0,0,4327.0,0.0,2.6666666666666665,0.0,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
50,0,1421,2,3,4,30,3,4,1,17856,9490,2,22,4,3,1,32,3,3,2,2,2,2,8928.0,1.0,2.6666666666666665,0.0625,1.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
28,0,1179,19,4,4,78,2,1,1,3196,12449,1,12,3,3,3,6,2,3,6,5,3,3,532.6666666666666,0.5,2.6666666666666665,1.0,0.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
46,0,1450,15,2,4,52,3,5,2,19081,10849,5,11,3,1,1,25,2,3,4,2,0,3,4770.25,0.0,2.3333333333333335,0.16,0.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,0,1361,17,4,3,94,3,2,1,8966,21026,3,15,3,4,3,15,2,3,7,7,1,7,1280.857142857143,0.14285714285714285,2.6666666666666665,0.4666666666666667,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
24,1,984,17,2,4,97,3,1,2,2210,3372,1,13,3,1,1,1,3,1,1,0,0,0,2210.0,0.0,2.3333333333333335,1.0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
33,0,1146,25,3,2,82,3,2,3,4539,4905,1,12,3,1,1,10,3,2,10,7,0,1,453.9,0.0,2.0,1.0,0.1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,0,917,6,4,3,60,1,1,3,2741,6865,1,14,3,3,1,7,4,3,7,7,1,7,391.57142857142856,0.14285714285714285,3.0,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
30,0,853,7,4,3,49,3,2,3,3491,11309,1,13,3,1,3,10,4,2,10,7,8,9,349.1,0.8,2.3333333333333335,1.0,0.9,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
44,0,200,29,4,4,32,3,2,4,4541,7744,1,25,4,2,0,20,3,3,20,11,13,17,227.05,0.65,3.3333333333333335,1.0,0.85,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
20,0,654,21,3,3,43,4,1,4,2678,5050,1,17,3,4,0,2,2,3,2,1,2,2,1339.0,1.0,3.6666666666666665,1.0,1.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
46,0,150,2,4,4,60,3,2,4,7379,17433,2,11,3,3,1,12,3,2,6,3,1,4,1229.8333333333333,0.16666666666666666,3.6666666666666665,0.5,0.6666666666666666,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
42,0,179,2,5,4,79,4,2,1,6272,12858,7,16,3,1,1,10,3,4,4,3,0,3,1568.0,0.0,2.0,0.4,0.75,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
60,0,696,7,4,2,52,4,2,4,5220,10893,0,18,3,2,1,12,3,3,11,7,1,9,474.54545454545456,0.09090909090909091,2.6666666666666665,0.9166666666666666,0.8181818181818182,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
32,0,116,13,3,3,77,2,1,2,2743,7331,1,20,4,3,1,2,2,3,2,2,2,2,1371.5,1.0,2.6666666666666665,1.0,1.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
32,0,1316,2,2,4,38,3,2,3,4998,2338,4,14,3,4,0,10,2,3,8,7,0,7,624.75,0.0,3.6666666666666665,0.8,0.875,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
36,0,363,1,3,3,77,1,3,1,10252,4235,2,21,4,3,1,17,2,3,7,7,7,7,1464.5714285714287,1.0,2.3333333333333335,0.4117647058823529,1.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
33,0,117,9,3,1,60,3,1,4,2781,6311,0,13,3,2,1,15,5,3,14,10,4,10,198.64285714285714,0.2857142857142857,2.3333333333333335,0.9333333333333333,0.7142857142857143,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
40,0,107,10,3,2,84,2,2,2,6852,11591,7,12,3,2,1,7,2,4,5,1,1,3,1370.4,0.2,2.0,0.7142857142857143,0.6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,0,1356,10,4,3,57,3,2,4,4950,20623,0,14,3,2,0,5,4,3,4,3,1,1,1237.5,0.25,3.0,0.8,0.25,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
30,0,1465,1,3,4,63,3,1,2,3579,9369,0,21,4,1,1,12,2,3,11,9,5,7,325.3636363636364,0.45454545454545453,2.3333333333333335,0.9166666666666666,0.6363636363636364,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
42,0,458,26,5,1,60,3,3,1,13191,23281,3,17,3,3,0,20,6,3,1,0,0,0,13191.0,0.0,1.6666666666666667,0.05,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
35,0,1212,8,2,3,78,2,3,4,10377,13755,4,11,3,2,1,16,6,2,13,2,4,12,798.2307692307693,0.3076923076923077,3.0,0.8125,0.9230769230769231,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
